30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0, 30, 0
83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0, 83, 0
93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0, 93, 0
113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0, 113, 0
142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0, 142, 0
170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0, 170, 0
191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0, 191, 0
221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0, 221, 0
240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0, 240, 0
273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0, 273, 0
