328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0, 328, 0
558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0, 558, 0
858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0, 858, 0
1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0, 1226, 0
1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0, 1330, 0
1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0, 1593, 0
1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0, 1925, 0
2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0, 2159, 0
2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0, 2463, 0
3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0, 3080, 0
