246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0, 246, 0
685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0, 685, 0
774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0, 774, 0
941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0, 941, 0
1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0, 1182, 0
1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0, 1411, 0
1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0, 1588, 0
1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0, 1838, 0
1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0, 1994, 0
2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0, 2265, 0
2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0, 2277, 0
2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0, 2288, 0
